dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2022-08-01,40500.0,15.0,509.62,4322053.0,8481,40649,Whisky Auctioneer,whiskyauctioneer
2022-08-01,10000.0,5.0,240.03,86650.0,361,40649,Whisky Bull Auctions,whisky-bull-auctions
2022-08-01,36000.0,20.0,372.39,1060937.5,2849,40649,Whisky Hammer,whisky-hammer
2022-08-01,7000.0,3.0,322.25,210751.5,654,40649,Whisky-Online Auctions,whisky-online-auctions
2022-07-01,7764.4,2.3,280.71,248424.9,885,47042,Australian Whisky Auctions,australian-whisky-auctions
2022-07-01,10769.4,2.5,190.26,797960.0,4194,47042,Catawiki Whisky Auction,catawiki
2022-07-01,7933.7,22.7,387.73,56220.5,145,47042,Celtic Whiskey Auction,celtic-whiskey-auction
2022-07-01,2896.4,0.0,246.36,33998.2,138,47042,European Whisky Auctions,european-whisky-auctions
2022-07-01,1900.0,4.5,98.0,39398.0,402,47042,Highland Whisky Auctions,highland-whisky-auctions
2022-07-01,11501.8,4.2,207.34,207136.3,999,47042,Irish Whiskey Auctions,irish-whiskey-auctions
2022-07-01,5700.0,2.5,289.21,306277.14,1059,47042,Just Whisky Auctions,just-whisky
2022-07-01,4800.0,15.0,414.56,88715.0,214,47042,McTear’s Whisky Auction,mctears
2022-07-01,3200.0,1.0,161.29,43225.5,268,47042,Prestige Whisky Auction,prestige-whisky-auction
2022-07-01,6700.0,15.0,248.31,304179.0,1225,47042,Rum Auctioneer,rumauctioneer
2022-07-01,72000.0,20.0,331.69,2518220.0,7592,47042,Scotch Whisky Auctions,scotchwhiskyauctions
2022-07-01,376880.0,41.1,4365.0,2736856.5,627,47042,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-07-01,12100.0,6.0,347.24,261818.0,754,47042,Speyside Whisky Auctions,speyside-whisky-auctions
2022-07-01,34750.0,8.0,456.52,1130808.89,2477,47042,The Grand Whisky Auction,thegrandwhiskyauction
